SbjID,response,TrialN,CorrRes,AnsCatagory,View,Noise
beit_base_patch16_224,1,15,3,incorrect,d,y
beit_base_patch16_224,1,16,1,correct,d,y
beit_base_patch16_224,2,17,2,correct,d,y
beit_base_patch16_224,2,18,1,incorrect,d,y
beit_base_patch16_224,3,19,3,correct,d,y
beit_base_patch16_224,1,20,1,correct,d,y
beit_base_patch16_224,2,21,3,incorrect,d,y
beit_base_patch16_224,1,22,1,correct,d,n
beit_base_patch16_224,1,23,1,correct,d,n
beit_base_patch16_224,2,24,2,correct,d,n
beit_base_patch16_224,2,25,2,correct,d,y
beit_base_patch16_224,2,26,2,correct,d,n
beit_base_patch16_224,1,27,1,correct,d,n
beit_base_patch16_224,1,28,1,correct,d,n
beit_base_patch16_224,2,29,2,correct,d,n
beit_base_patch16_224,3,30,3,correct,d,y
beit_base_patch16_224,1,31,1,correct,d,n
beit_base_patch16_224,1,32,1,correct,d,n
beit_base_patch16_224,2,33,2,correct,d,y
beit_base_patch16_224,1,34,1,correct,d,n
beit_base_patch16_224,3,35,3,correct,d,n
beit_base_patch16_224,3,36,3,correct,d,y
beit_base_patch16_224,1,37,1,correct,d,n
beit_base_patch16_224,2,38,2,correct,d,n
beit_base_patch16_224,2,39,2,correct,d,n
beit_base_patch16_224,2,40,2,correct,d,n
beit_base_patch16_224,1,41,1,correct,d,n
beit_base_patch16_224,1,42,1,correct,d,n
beit_base_patch16_224,3,43,3,correct,d,n
beit_base_patch16_224,1,44,3,incorrect,d,n
beit_base_patch16_224_in22k,3,0,3,correct,d,n
beit_base_patch16_224_in22k,1,1,1,correct,d,n
beit_base_patch16_224_in22k,2,2,2,correct,d,n
beit_base_patch16_224_in22k,2,3,2,correct,d,n
beit_base_patch16_224_in22k,3,4,3,correct,d,n
beit_base_patch16_224_in22k,2,5,2,correct,d,n
beit_base_patch16_224_in22k,3,6,3,correct,d,n
beit_base_patch16_224_in22k,2,7,2,correct,d,n
beit_base_patch16_224_in22k,2,8,2,correct,d,n
beit_base_patch16_224_in22k,1,9,1,correct,d,n
beit_base_patch16_224_in22k,1,10,1,correct,d,n
beit_base_patch16_224_in22k,2,11,2,correct,d,n
beit_base_patch16_224_in22k,3,12,3,correct,d,y
beit_base_patch16_224_in22k,1,13,1,correct,d,y
beit_base_patch16_224_in22k,2,14,2,correct,d,y
beit_base_patch16_224_in22k,3,15,3,correct,d,y
beit_base_patch16_224_in22k,1,16,1,correct,d,y
beit_base_patch16_224_in22k,2,17,2,correct,d,y
beit_base_patch16_224_in22k,1,18,1,correct,d,y
beit_base_patch16_224_in22k,3,19,3,correct,d,y
beit_base_patch16_224_in22k,1,20,1,correct,d,y
beit_base_patch16_224_in22k,1,21,3,incorrect,d,y
beit_base_patch16_224_in22k,1,22,1,correct,d,n
beit_base_patch16_224_in22k,2,23,1,incorrect,d,n
beit_base_patch16_224_in22k,2,24,2,correct,d,n
beit_base_patch16_224_in22k,2,25,2,correct,d,y
beit_base_patch16_224_in22k,2,26,2,correct,d,n
beit_base_patch16_224_in22k,1,27,1,correct,d,n
beit_base_patch16_224_in22k,1,28,1,correct,d,n
beit_base_patch16_224_in22k,2,29,2,correct,d,n
beit_base_patch16_224_in22k,3,30,3,correct,d,y
beit_base_patch16_224_in22k,1,31,1,correct,d,n
beit_base_patch16_224_in22k,1,32,1,correct,d,n
beit_base_patch16_224_in22k,2,33,2,correct,d,y
beit_base_patch16_224_in22k,1,34,1,correct,d,n
beit_base_patch16_224_in22k,3,35,3,correct,d,n
beit_base_patch16_224_in22k,3,36,3,correct,d,y
beit_base_patch16_224_in22k,1,37,1,correct,d,n
beit_base_patch16_224_in22k,2,38,2,correct,d,n
beit_base_patch16_224_in22k,2,39,2,correct,d,n
beit_base_patch16_224_in22k,2,40,2,correct,d,n
beit_base_patch16_224_in22k,1,41,1,correct,d,n
beit_base_patch16_224_in22k,3,42,1,incorrect,d,n
beit_base_patch16_224_in22k,3,43,3,correct,d,n
beit_base_patch16_224_in22k,1,44,3,incorrect,d,n
beit_base_patch16_384,3,0,3,correct,d,n
beit_base_patch16_384,1,1,1,correct,d,n
beit_base_patch16_384,2,2,2,correct,d,n
beit_base_patch16_384,2,3,2,correct,d,n
beit_base_patch16_384,3,4,3,correct,d,n
beit_base_patch16_384,2,5,2,correct,d,n
beit_base_patch16_384,3,6,3,correct,d,n
beit_base_patch16_384,2,7,2,correct,d,n
beit_base_patch16_384,2,8,2,correct,d,n
beit_base_patch16_384,1,9,1,correct,d,n
beit_base_patch16_384,1,10,1,correct,d,n
beit_base_patch16_384,2,11,2,correct,d,n
beit_base_patch16_384,1,12,3,incorrect,d,y
beit_base_patch16_384,1,13,1,correct,d,y
beit_base_patch16_384,2,14,2,correct,d,y
beit_base_patch16_384,3,15,3,correct,d,y
beit_base_patch16_384,1,16,1,correct,d,y
beit_base_patch16_384,2,17,2,correct,d,y
beit_base_patch16_384,1,18,1,correct,d,y
beit_base_patch16_384,1,19,3,incorrect,d,y
beit_base_patch16_384,1,20,1,correct,d,y
beit_base_patch16_384,2,21,3,incorrect,d,y
beit_base_patch16_384,1,22,1,correct,d,n
beit_base_patch16_384,1,23,1,correct,d,n
beit_base_patch16_384,2,24,2,correct,d,n
beit_base_patch16_384,3,25,2,incorrect,d,y
beit_base_patch16_384,2,26,2,correct,d,n
beit_base_patch16_384,1,27,1,correct,d,n
beit_base_patch16_384,1,28,1,correct,d,n
beit_base_patch16_384,2,29,2,correct,d,n
beit_base_patch16_384,3,30,3,correct,d,y
beit_base_patch16_384,1,31,1,correct,d,n
beit_base_patch16_384,1,32,1,correct,d,n
beit_base_patch16_384,2,33,2,correct,d,y
beit_base_patch16_384,1,34,1,correct,d,n
beit_base_patch16_384,3,35,3,correct,d,n
beit_base_patch16_384,3,36,3,correct,d,y
beit_base_patch16_384,1,37,1,correct,d,n
beit_base_patch16_384,2,38,2,correct,d,n
beit_base_patch16_384,2,39,2,correct,d,n
beit_base_patch16_384,2,40,2,correct,d,n
beit_base_patch16_384,1,41,1,correct,d,n
beit_base_patch16_384,1,42,1,correct,d,n
beit_base_patch16_384,3,43,3,correct,d,n
beit_base_patch16_384,1,44,3,incorrect,d,n
beit_large_patch16_224,3,0,3,correct,d,n
beit_large_patch16_224,1,1,1,correct,d,n
beit_large_patch16_224,2,2,2,correct,d,n
beit_large_patch16_224,2,3,2,correct,d,n
beit_large_patch16_224,3,4,3,correct,d,n
beit_large_patch16_224,2,5,2,correct,d,n
beit_large_patch16_224,3,6,3,correct,d,n
beit_large_patch16_224,2,7,2,correct,d,n
beit_large_patch16_224,2,8,2,correct,d,n
beit_large_patch16_224,1,9,1,correct,d,n
beit_large_patch16_224,1,10,1,correct,d,n
beit_large_patch16_224,2,11,2,correct,d,n
beit_large_patch16_224,3,12,3,correct,d,y
beit_large_patch16_224,1,13,1,correct,d,y
beit_large_patch16_224,2,14,2,correct,d,y
beit_large_patch16_224,3,15,3,correct,d,y
beit_large_patch16_224,1,16,1,correct,d,y
beit_large_patch16_224,2,17,2,correct,d,y
beit_large_patch16_224,1,18,1,correct,d,y
beit_large_patch16_224,3,19,3,correct,d,y
beit_large_patch16_224,1,20,1,correct,d,y
beit_large_patch16_224,3,21,3,correct,d,y
beit_large_patch16_224,1,22,1,correct,d,n
beit_large_patch16_224,1,23,1,correct,d,n
beit_large_patch16_224,2,24,2,correct,d,n
beit_large_patch16_224,2,25,2,correct,d,y
beit_large_patch16_224,2,26,2,correct,d,n
beit_large_patch16_224,1,27,1,correct,d,n
beit_large_patch16_224,1,28,1,correct,d,n
beit_large_patch16_224,2,29,2,correct,d,n
beit_large_patch16_224,3,30,3,correct,d,y
beit_large_patch16_224,1,31,1,correct,d,n
beit_large_patch16_224,1,32,1,correct,d,n
beit_large_patch16_224,2,33,2,correct,d,y
beit_large_patch16_224,1,34,1,correct,d,n
beit_large_patch16_224,3,35,3,correct,d,n
beit_large_patch16_224,3,36,3,correct,d,y
beit_large_patch16_224,1,37,1,correct,d,n
beit_large_patch16_224,2,38,2,correct,d,n
beit_large_patch16_224,2,39,2,correct,d,n
beit_large_patch16_224,2,40,2,correct,d,n
beit_large_patch16_224,1,41,1,correct,d,n
beit_large_patch16_224,3,42,1,incorrect,d,n
beit_large_patch16_224,3,43,3,correct,d,n
beit_large_patch16_224,1,44,3,incorrect,d,n
beit_large_patch16_224_in22k,3,0,3,correct,d,n
beit_large_patch16_224_in22k,1,1,1,correct,d,n
beit_large_patch16_224_in22k,2,2,2,correct,d,n
beit_large_patch16_224_in22k,2,3,2,correct,d,n
beit_large_patch16_224_in22k,3,4,3,correct,d,n
beit_large_patch16_224_in22k,2,5,2,correct,d,n
beit_large_patch16_224_in22k,3,6,3,correct,d,n
beit_large_patch16_224_in22k,2,7,2,correct,d,n
beit_large_patch16_224_in22k,2,8,2,correct,d,n
beit_large_patch16_224_in22k,1,9,1,correct,d,n
beit_large_patch16_224_in22k,1,10,1,correct,d,n
beit_large_patch16_224_in22k,2,11,2,correct,d,n
beit_large_patch16_224_in22k,3,12,3,correct,d,y
beit_large_patch16_224_in22k,1,13,1,correct,d,y
beit_large_patch16_224_in22k,2,14,2,correct,d,y
beit_large_patch16_224_in22k,3,15,3,correct,d,y
beit_large_patch16_224_in22k,1,16,1,correct,d,y
beit_large_patch16_224_in22k,2,17,2,correct,d,y
beit_large_patch16_224_in22k,1,18,1,correct,d,y
beit_large_patch16_224_in22k,3,19,3,correct,d,y
beit_large_patch16_224_in22k,1,20,1,correct,d,y
beit_large_patch16_224_in22k,1,21,3,incorrect,d,y
beit_large_patch16_224_in22k,1,22,1,correct,d,n
beit_large_patch16_224_in22k,3,23,1,incorrect,d,n
beit_large_patch16_224_in22k,2,24,2,correct,d,n
beit_large_patch16_224_in22k,2,25,2,correct,d,y
beit_large_patch16_224_in22k,2,26,2,correct,d,n
beit_large_patch16_224_in22k,1,27,1,correct,d,n
beit_large_patch16_224_in22k,1,28,1,correct,d,n
beit_large_patch16_224_in22k,2,29,2,correct,d,n
beit_large_patch16_224_in22k,3,30,3,correct,d,y
beit_large_patch16_224_in22k,1,31,1,correct,d,n
beit_large_patch16_224_in22k,1,32,1,correct,d,n
beit_large_patch16_224_in22k,2,33,2,correct,d,y
beit_large_patch16_224_in22k,1,34,1,correct,d,n
beit_large_patch16_224_in22k,3,35,3,correct,d,n
beit_large_patch16_224_in22k,3,36,3,correct,d,y
beit_large_patch16_224_in22k,1,37,1,correct,d,n
beit_large_patch16_224_in22k,2,38,2,correct,d,n
beit_large_patch16_224_in22k,2,39,2,correct,d,n
beit_large_patch16_224_in22k,2,40,2,correct,d,n
beit_large_patch16_224_in22k,1,41,1,correct,d,n
beit_large_patch16_224_in22k,1,42,1,correct,d,n
beit_large_patch16_224_in22k,1,43,3,incorrect,d,n
beit_large_patch16_224_in22k,1,44,3,incorrect,d,n
beitv2_base_patch16_224,3,0,3,correct,d,n
beitv2_base_patch16_224,1,1,1,correct,d,n
beitv2_base_patch16_224,2,2,2,correct,d,n
beitv2_base_patch16_224,2,3,2,correct,d,n
beitv2_base_patch16_224,3,4,3,correct,d,n
beitv2_base_patch16_224,2,5,2,correct,d,n
beitv2_base_patch16_224,3,6,3,correct,d,n
beitv2_base_patch16_224,2,7,2,correct,d,n
beitv2_base_patch16_224,2,8,2,correct,d,n
beitv2_base_patch16_224,1,9,1,correct,d,n
beitv2_base_patch16_224,1,10,1,correct,d,n
beitv2_base_patch16_224,2,11,2,correct,d,n
beitv2_base_patch16_224,3,12,3,correct,d,y
beitv2_base_patch16_224,1,13,1,correct,d,y
beitv2_base_patch16_224,2,14,2,correct,d,y
beitv2_base_patch16_224,3,15,3,correct,d,y
beitv2_base_patch16_224,1,16,1,correct,d,y
beitv2_base_patch16_224,2,17,2,correct,d,y
beitv2_base_patch16_224,3,18,1,incorrect,d,y
beitv2_base_patch16_224,1,19,3,incorrect,d,y
beitv2_base_patch16_224,1,20,1,correct,d,y
beitv2_base_patch16_224,3,21,3,correct,d,y
beitv2_base_patch16_224,1,22,1,correct,d,n
beitv2_base_patch16_224,3,23,1,incorrect,d,n
beitv2_base_patch16_224,2,24,2,correct,d,n
beitv2_base_patch16_224,2,25,2,correct,d,y
beitv2_base_patch16_224,2,26,2,correct,d,n
beitv2_base_patch16_224,1,27,1,correct,d,n
beitv2_base_patch16_224,1,28,1,correct,d,n
beitv2_base_patch16_224,2,29,2,correct,d,n
beitv2_base_patch16_224,3,30,3,correct,d,y
beitv2_base_patch16_224,1,31,1,correct,d,n
beitv2_base_patch16_224,1,32,1,correct,d,n
beitv2_base_patch16_224,2,33,2,correct,d,y
beitv2_base_patch16_224,1,34,1,correct,d,n
beitv2_base_patch16_224,3,35,3,correct,d,n
beitv2_base_patch16_224,3,36,3,correct,d,y
beitv2_base_patch16_224,1,37,1,correct,d,n
beitv2_base_patch16_224,2,38,2,correct,d,n
beitv2_base_patch16_224,1,39,2,incorrect,d,n
beitv2_base_patch16_224,2,40,2,correct,d,n
beitv2_base_patch16_224,2,41,1,incorrect,d,n
beitv2_base_patch16_224,2,42,1,incorrect,d,n
beitv2_base_patch16_224,3,43,3,correct,d,n
beitv2_base_patch16_224,1,44,3,incorrect,d,n
beitv2_base_patch16_224_in22k,3,0,3,correct,d,n
beitv2_base_patch16_224_in22k,1,1,1,correct,d,n
beitv2_base_patch16_224_in22k,2,2,2,correct,d,n
beitv2_base_patch16_224_in22k,2,3,2,correct,d,n
beitv2_base_patch16_224_in22k,3,4,3,correct,d,n
beitv2_base_patch16_224_in22k,2,5,2,correct,d,n
beitv2_base_patch16_224_in22k,3,6,3,correct,d,n
beitv2_base_patch16_224_in22k,2,7,2,correct,d,n
beitv2_base_patch16_224_in22k,2,8,2,correct,d,n
beitv2_base_patch16_224_in22k,1,9,1,correct,d,n
beitv2_base_patch16_224_in22k,1,10,1,correct,d,n
beitv2_base_patch16_224_in22k,2,11,2,correct,d,n
beitv2_base_patch16_224_in22k,3,12,3,correct,d,y
beitv2_base_patch16_224_in22k,1,13,1,correct,d,y
beitv2_base_patch16_224_in22k,2,14,2,correct,d,y
beitv2_base_patch16_224_in22k,3,15,3,correct,d,y
beitv2_base_patch16_224_in22k,1,16,1,correct,d,y
beitv2_base_patch16_224_in22k,2,17,2,correct,d,y
beitv2_base_patch16_224_in22k,1,18,1,correct,d,y
beitv2_base_patch16_224_in22k,3,19,3,correct,d,y
beitv2_base_patch16_224_in22k,1,20,1,correct,d,y
beitv2_base_patch16_224_in22k,3,21,3,correct,d,y
beitv2_base_patch16_224_in22k,1,22,1,correct,d,n
beitv2_base_patch16_224_in22k,1,23,1,correct,d,n
beitv2_base_patch16_224_in22k,2,24,2,correct,d,n
beitv2_base_patch16_224_in22k,2,25,2,correct,d,y
beitv2_base_patch16_224_in22k,2,26,2,correct,d,n
beitv2_base_patch16_224_in22k,1,27,1,correct,d,n
beitv2_base_patch16_224_in22k,1,28,1,correct,d,n
beitv2_base_patch16_224_in22k,2,29,2,correct,d,n
beitv2_base_patch16_224_in22k,3,30,3,correct,d,y
beitv2_base_patch16_224_in22k,1,31,1,correct,d,n
beitv2_base_patch16_224_in22k,1,32,1,correct,d,n
beitv2_base_patch16_224_in22k,2,33,2,correct,d,y
beitv2_base_patch16_224_in22k,1,34,1,correct,d,n
beitv2_base_patch16_224_in22k,3,35,3,correct,d,n
beitv2_base_patch16_224_in22k,1,36,3,incorrect,d,y
beitv2_base_patch16_224_in22k,1,37,1,correct,d,n
beitv2_base_patch16_224_in22k,2,38,2,correct,d,n
beitv2_base_patch16_224_in22k,2,39,2,correct,d,n
beitv2_base_patch16_224_in22k,2,40,2,correct,d,n
beitv2_base_patch16_224_in22k,1,41,1,correct,d,n
beitv2_base_patch16_224_in22k,1,42,1,correct,d,n
beitv2_base_patch16_224_in22k,1,43,3,incorrect,d,n
beitv2_base_patch16_224_in22k,1,44,3,incorrect,d,n
beitv2_large_patch16_224,3,0,3,correct,d,n
beitv2_large_patch16_224,1,1,1,correct,d,n
beitv2_large_patch16_224,2,2,2,correct,d,n
beitv2_large_patch16_224,2,3,2,correct,d,n
beitv2_large_patch16_224,3,4,3,correct,d,n
beitv2_large_patch16_224,2,5,2,correct,d,n
beitv2_large_patch16_224,3,6,3,correct,d,n
beitv2_large_patch16_224,2,7,2,correct,d,n
beitv2_large_patch16_224,2,8,2,correct,d,n
beitv2_large_patch16_224,1,9,1,correct,d,n
beitv2_large_patch16_224,1,10,1,correct,d,n
beitv2_large_patch16_224,2,11,2,correct,d,n
beitv2_large_patch16_224,3,12,3,correct,d,y
beitv2_large_patch16_224,1,13,1,correct,d,y
beitv2_large_patch16_224,2,14,2,correct,d,y
beitv2_large_patch16_224,3,15,3,correct,d,y
beitv2_large_patch16_224,1,16,1,correct,d,y
beitv2_large_patch16_224,2,17,2,correct,d,y
beitv2_large_patch16_224,1,18,1,correct,d,y
beitv2_large_patch16_224,3,19,3,correct,d,y
beitv2_large_patch16_224,1,20,1,correct,d,y
beitv2_large_patch16_224,3,21,3,correct,d,y
beitv2_large_patch16_224,1,22,1,correct,d,n
beitv2_large_patch16_224,1,23,1,correct,d,n
beitv2_large_patch16_224,2,24,2,correct,d,n
beitv2_large_patch16_224,2,25,2,correct,d,y
beitv2_large_patch16_224,2,26,2,correct,d,n
beitv2_large_patch16_224,1,27,1,correct,d,n
beitv2_large_patch16_224,1,28,1,correct,d,n
beitv2_large_patch16_224,2,29,2,correct,d,n
beitv2_large_patch16_224,3,30,3,correct,d,y
beitv2_large_patch16_224,2,31,1,incorrect,d,n
beitv2_large_patch16_224,1,32,1,correct,d,n
beitv2_large_patch16_224,2,33,2,correct,d,y
beitv2_large_patch16_224,1,34,1,correct,d,n
beitv2_large_patch16_224,3,35,3,correct,d,n
beitv2_large_patch16_224,3,36,3,correct,d,y
beitv2_large_patch16_224,1,37,1,correct,d,n
beitv2_large_patch16_224,2,38,2,correct,d,n
beitv2_large_patch16_224,2,39,2,correct,d,n
beitv2_large_patch16_224,2,40,2,correct,d,n
beitv2_large_patch16_224,2,41,1,incorrect,d,n
beitv2_large_patch16_224,1,42,1,correct,d,n
beitv2_large_patch16_224,1,43,3,incorrect,d,n
beitv2_large_patch16_224,1,44,3,incorrect,d,n
beitv2_large_patch16_224_in22k,3,0,3,correct,d,n
beitv2_large_patch16_224_in22k,1,1,1,correct,d,n
beitv2_large_patch16_224_in22k,2,2,2,correct,d,n
beitv2_large_patch16_224_in22k,2,3,2,correct,d,n
beitv2_large_patch16_224_in22k,3,4,3,correct,d,n
beitv2_large_patch16_224_in22k,2,5,2,correct,d,n
beitv2_large_patch16_224_in22k,3,6,3,correct,d,n
beitv2_large_patch16_224_in22k,2,7,2,correct,d,n
beitv2_large_patch16_224_in22k,2,8,2,correct,d,n
beitv2_large_patch16_224_in22k,1,9,1,correct,d,n
beitv2_large_patch16_224_in22k,1,10,1,correct,d,n
beitv2_large_patch16_224_in22k,2,11,2,correct,d,n
beitv2_large_patch16_224_in22k,3,12,3,correct,d,y
beitv2_large_patch16_224_in22k,1,13,1,correct,d,y
beitv2_large_patch16_224_in22k,2,14,2,correct,d,y
beitv2_large_patch16_224_in22k,3,15,3,correct,d,y
beitv2_large_patch16_224_in22k,1,16,1,correct,d,y
beitv2_large_patch16_224_in22k,2,17,2,correct,d,y
beitv2_large_patch16_224_in22k,1,18,1,correct,d,y
beitv2_large_patch16_224_in22k,3,19,3,correct,d,y
beitv2_large_patch16_224_in22k,1,20,1,correct,d,y
beitv2_large_patch16_224_in22k,3,21,3,correct,d,y
beitv2_large_patch16_224_in22k,1,22,1,correct,d,n
beitv2_large_patch16_224_in22k,2,23,1,incorrect,d,n
beitv2_large_patch16_224_in22k,2,24,2,correct,d,n
beitv2_large_patch16_224_in22k,2,25,2,correct,d,y
beitv2_large_patch16_224_in22k,2,26,2,correct,d,n
beitv2_large_patch16_224_in22k,1,27,1,correct,d,n
beitv2_large_patch16_224_in22k,1,28,1,correct,d,n
beitv2_large_patch16_224_in22k,2,29,2,correct,d,n
beitv2_large_patch16_224_in22k,3,30,3,correct,d,y
beitv2_large_patch16_224_in22k,2,31,1,incorrect,d,n
beitv2_large_patch16_224_in22k,1,32,1,correct,d,n
beitv2_large_patch16_224_in22k,2,33,2,correct,d,y
beitv2_large_patch16_224_in22k,1,34,1,correct,d,n
beitv2_large_patch16_224_in22k,3,35,3,correct,d,n
beitv2_large_patch16_224_in22k,3,36,3,correct,d,y
beitv2_large_patch16_224_in22k,1,37,1,correct,d,n
beitv2_large_patch16_224_in22k,2,38,2,correct,d,n
beitv2_large_patch16_224_in22k,2,39,2,correct,d,n
beitv2_large_patch16_224_in22k,2,40,2,correct,d,n
beitv2_large_patch16_224_in22k,1,41,1,correct,d,n
beitv2_large_patch16_224_in22k,3,42,1,incorrect,d,n
beitv2_large_patch16_224_in22k,1,43,3,incorrect,d,n
beitv2_large_patch16_224_in22k,3,44,3,correct,d,n
botnet26t_256,3,0,3,correct,d,n
botnet26t_256,1,1,1,correct,d,n
botnet26t_256,1,2,2,incorrect,d,n
botnet26t_256,2,3,2,correct,d,n
botnet26t_256,3,4,3,correct,d,n
botnet26t_256,2,5,2,correct,d,n
botnet26t_256,1,6,3,incorrect,d,n
botnet26t_256,2,7,2,correct,d,n
botnet26t_256,2,8,2,correct,d,n
botnet26t_256,1,9,1,correct,d,n
botnet26t_256,1,10,1,correct,d,n
botnet26t_256,2,11,2,correct,d,n
botnet26t_256,3,12,3,correct,d,y
botnet26t_256,1,13,1,correct,d,y
botnet26t_256,1,14,2,incorrect,d,y
botnet26t_256,3,15,3,correct,d,y
botnet26t_256,1,16,1,correct,d,y
botnet26t_256,2,17,2,correct,d,y
botnet26t_256,2,18,1,incorrect,d,y
botnet26t_256,1,19,3,incorrect,d,y
botnet26t_256,1,20,1,correct,d,y
botnet26t_256,2,21,3,incorrect,d,y
botnet26t_256,1,22,1,correct,d,n
botnet26t_256,2,23,1,incorrect,d,n
botnet26t_256,2,24,2,correct,d,n
botnet26t_256,2,25,2,correct,d,y
botnet26t_256,2,26,2,correct,d,n
botnet26t_256,2,27,1,incorrect,d,n
botnet26t_256,2,28,1,incorrect,d,n
botnet26t_256,1,29,2,incorrect,d,n
botnet26t_256,2,30,3,incorrect,d,y
botnet26t_256,1,31,1,correct,d,n
botnet26t_256,1,32,1,correct,d,n
botnet26t_256,3,33,2,incorrect,d,y
botnet26t_256,1,34,1,correct,d,n
botnet26t_256,1,35,3,incorrect,d,n
botnet26t_256,1,36,3,incorrect,d,y
botnet26t_256,2,37,1,incorrect,d,n
botnet26t_256,2,38,2,correct,d,n
botnet26t_256,3,39,2,incorrect,d,n
botnet26t_256,2,40,2,correct,d,n
botnet26t_256,2,41,1,incorrect,d,n
botnet26t_256,1,42,1,correct,d,n
botnet26t_256,3,43,3,correct,d,n
